t,h_1,h_2,h_3
292,0.138198173417103,0.206431105283167,0.186417811198403
293,0.137342968592255,0.204789075061542,0.188252601686262
294,0.139566501136859,0.205445887150192,0.187418606009963
295,0.138882337276981,0.20528168412803,0.183749025034246
296,0.140079624031768,0.207252120393979,0.188586199956782
297,0.140421705961707,0.20659530830533,0.184916618981065
298,0.138882337276981,0.208073135504792,0.185583815522104
299,0.138027132452133,0.208729947593442,0.192422580067758
300,0.140592746926676,0.206102699238842,0.186417811198403
301,0.140592746926676,0.20528168412803,0.188252601686262
302,0.139737542101829,0.206266902261005,0.181247038005348
303,0.138882337276981,0.208073135504792,0.193590174014578
304,0.136316722802438,0.205774293194517,0.179745845788009
305,0.137685050522194,0.208401541549117,0.177077059623851
306,0.137514009557225,0.207580526438304,0.189920593038861
307,0.140079624031768,0.206923714349655,0.183582225898986
308,0.140079624031768,0.206431105283167,0.184082623304765
309,0.138198173417103,0.206431105283167,0.183582225898986
310,0.13939546017189,0.207087917371817,0.188252601686262
311,0.138198173417103,0.205774293194517,0.192922977473538
312,0.138882337276981,0.20659530830533,0.186417811198403
313,0.13905337824195,0.208073135504792,0.189420195633081
314,0.138711296312011,0.207908932482629,0.192422580067758
315,0.138540255347042,0.206266902261005,0.186918208604183
316,0.13922441920692,0.207252120393979,0.186251012063144
317,0.136487763767408,0.206102699238842,0.189086597362561
318,0.136829845697347,0.206431105283167,0.191421785256199
319,0.137342968592255,0.205774293194517,0.184583020710545
320,0.13922441920692,0.205774293194517,0.187919003415742
321,0.138027132452133,0.207908932482629,0.191922182661979
322,0.140592746926676,0.206759511327492,0.19092138785042
323,0.141105869821585,0.206923714349655,0.189920593038861
324,0.138369214382072,0.204953278083705,0.189420195633081
325,0.137856091487164,0.207908932482629,0.196258960178735
326,0.139908583066798,0.207744729460467,0.186084212927884
327,0.138027132452133,0.206431105283167,0.1905877895799
328,0.137171927627286,0.20593849621668,0.182581431087427
329,0.140421705961707,0.207744729460467,0.182247832816907
330,0.140763787891646,0.208401541549117,0.189420195633081
331,0.138711296312011,0.208237338526954,0.193423374879318
332,0.138198173417103,0.207908932482629,0.192422580067758
333,0.138711296312011,0.207087917371817,0.181080238870088
334,0.138027132452133,0.208401541549117,0.184583020710545
335,0.138540255347042,0.207416323416142,0.19108818698568
336,0.140934828856615,0.206431105283167,0.189420195633081
337,0.13922441920692,0.207087917371817,0.192589379203018
338,0.13905337824195,0.206102699238842,0.185750614657364
339,0.141276910786554,0.205774293194517,0.188419400821522
340,0.139737542101829,0.20659530830533,0.192589379203018
341,0.137856091487164,0.207087917371817,0.186084212927884
342,0.137856091487164,0.207580526438304,0.187085007739443
343,0.13905337824195,0.208237338526954,0.188586199956782
344,0.138540255347042,0.209058353637767,0.193423374879318
345,0.138369214382072,0.209550962704254,0.19075458871516
346,0.14264523850631,0.206759511327492,0.19108818698568
347,0.143329402366189,0.208401541549117,0.189753793903601
348,0.136316722802438,0.207416323416142,0.188085802551002
349,0.138369214382072,0.206431105283167,0.189753793903601
350,0.13905337824195,0.208401541549117,0.19092138785042
351,0.138711296312011,0.206102699238842,0.186751409468923
352,0.139566501136859,0.208073135504792,0.191421785256199
353,0.137856091487164,0.209386759682092,0.191254986120939
354,0.138711296312011,0.208729947593442,0.187919003415742
355,0.138369214382072,0.20659530830533,0.184583020710545
356,0.138882337276981,0.206431105283167,0.189420195633081
357,0.13905337824195,0.209550962704254,0.189086597362561
358,0.140079624031768,0.207744729460467,0.187418606009963
359,0.138711296312011,0.208401541549117,0.191922182661979
360,0.137342968592255,0.207908932482629,0.191588584391459
361,0.138198173417103,0.207908932482629,0.187752204280482
362,0.138198173417103,0.209058353637767,0.189420195633081
363,0.138711296312011,0.207908932482629,0.189420195633081
364,0.138369214382072,0.208894150615604,0.189253396497821
365,0.139737542101829,0.207580526438304,0.194590968826137
366,0.13922441920692,0.208729947593442,0.196258960178735
367,0.138540255347042,0.207416323416142,0.191254986120939
368,0.138027132452133,0.207580526438304,0.195424964502436
369,0.138711296312011,0.206102699238842,0.187085007739443
370,0.138369214382072,0.206759511327492,0.194257370555617
371,0.138882337276981,0.207252120393979,0.187919003415742
372,0.138540255347042,0.208237338526954,0.192922977473538
373,0.13905337824195,0.207580526438304,0.19092138785042
374,0.138540255347042,0.206759511327492,0.19008739217412
375,0.140421705961707,0.207087917371817,0.192422580067758
376,0.139737542101829,0.207416323416142,0.196258960178735
377,0.138882337276981,0.207087917371817,0.191755383526719
378,0.137171927627286,0.208073135504792,0.193590174014578
379,0.138882337276981,0.207580526438304,0.189920593038861
380,0.139908583066798,0.207744729460467,0.196926156719775
381,0.138369214382072,0.209386759682092,0.19092138785042
382,0.138027132452133,0.209386759682092,0.19092138785042
383,0.138711296312011,0.209058353637767,0.189586994768341
384,0.138027132452133,0.207416323416142,0.186584610333663
385,0.136829845697347,0.208401541549117,0.19008739217412
386,0.13939546017189,0.20593849621668,0.183081828493206
387,0.139566501136859,0.207744729460467,0.197092955855035
388,0.139737542101829,0.207252120393979,0.193590174014578
389,0.137856091487164,0.208237338526954,0.189253396497821
390,0.140421705961707,0.208073135504792,0.191421785256199
391,0.139566501136859,0.207744729460467,0.191588584391459
392,0.138198173417103,0.208073135504792,0.196425759313995
393,0.138369214382072,0.207744729460467,0.19008739217412
394,0.138540255347042,0.205445887150192,0.186417811198403
395,0.136829845697347,0.208073135504792,0.188419400821522
396,0.137171927627286,0.208565744571279,0.19042099044464
397,0.138711296312011,0.207252120393979,0.194924567096656
398,0.134435272187773,0.20659530830533,0.184583020710545
399,0.13922441920692,0.206431105283167,0.189920593038861
400,0.140763787891646,0.205117481105867,0.187585405145222
401,0.137514009557225,0.20659530830533,0.192756178338278
402,0.138198173417103,0.206759511327492,0.191588584391459
403,0.140250664996737,0.20528168412803,0.19108818698568
404,0.140079624031768,0.208729947593442,0.188252601686262
405,0.137514009557225,0.207908932482629,0.191421785256199
406,0.13905337824195,0.207744729460467,0.191755383526719
407,0.13905337824195,0.208237338526954,0.191922182661979
408,0.13939546017189,0.208401541549117,0.193590174014578
409,0.140250664996737,0.206759511327492,0.189420195633081
410,0.138369214382072,0.207252120393979,0.191254986120939
411,0.139908583066798,0.207252120393979,0.193756973149837
412,0.138369214382072,0.206102699238842,0.186751409468923
413,0.13905337824195,0.208237338526954,0.192589379203018
414,0.138369214382072,0.206102699238842,0.19092138785042
415,0.138711296312011,0.208565744571279,0.195424964502436
416,0.140592746926676,0.210864586881554,0.192756178338278
417,0.138882337276981,0.209222556659929,0.195091366231916
418,0.138882337276981,0.208401541549117,0.197593353260814
419,0.139566501136859,0.208237338526954,0.196092161043475
420,0.138882337276981,0.208237338526954,0.187919003415742
421,0.139737542101829,0.208237338526954,0.195091366231916
422,0.139737542101829,0.208401541549117,0.192088981797239
423,0.138540255347042,0.207908932482629,0.193423374879318
424,0.139908583066798,0.208237338526954,0.192589379203018
425,0.13905337824195,0.209222556659929,0.195758562772956
426,0.13922441920692,0.207744729460467,0.192422580067758
427,0.139737542101829,0.209386759682092,0.193256575744058
428,0.13905337824195,0.208401541549117,0.189086597362561
429,0.137342968592255,0.208565744571279,0.195258165367176
430,0.141961074646432,0.207580526438304,0.192589379203018
431,0.140079624031768,0.208401541549117,0.193256575744058
432,0.140250664996737,0.208073135504792,0.189753793903601
433,0.138198173417103,0.207087917371817,0.193089776608798
434,0.140079624031768,0.208729947593442,0.194424169690877
435,0.136829845697347,0.207416323416142,0.191755383526719
436,0.139908583066798,0.20659530830533,0.189753793903601
437,0.137342968592255,0.207252120393979,0.196258960178735
438,0.142303156576371,0.209550962704254,0.196759357584515
439,0.138369214382072,0.208237338526954,0.189920593038861
440,0.139566501136859,0.209550962704254,0.200262139424972
441,0.13905337824195,0.207087917371817,0.188752999092041
442,0.139737542101829,0.208237338526954,0.192922977473538
443,0.138711296312011,0.208401541549117,0.194757767961397
444,0.138198173417103,0.208729947593442,0.196926156719775
445,0.13939546017189,0.207908932482629,0.192088981797239
446,0.139908583066798,0.209386759682092,0.193590174014578
447,0.136658804732377,0.207416323416142,0.191588584391459
448,0.138198173417103,0.20659530830533,0.188586199956782
449,0.140079624031768,0.207416323416142,0.197926951531334
450,0.138882337276981,0.207087917371817,0.193756973149837
451,0.138711296312011,0.207744729460467,0.195091366231916
452,0.139566501136859,0.207580526438304,0.1905877895799
453,0.140592746926676,0.206923714349655,0.193923772285097
454,0.137685050522194,0.210043571770741,0.199261344613413
455,0.139908583066798,0.207252120393979,0.1905877895799
456,0.138711296312011,0.208237338526954,0.191588584391459
457,0.13939546017189,0.209715165726416,0.19092138785042
458,0.138027132452133,0.208073135504792,0.189920593038861
459,0.13922441920692,0.209715165726416,0.19075458871516
460,0.137856091487164,0.209058353637767,0.195591763637696
461,0.138882337276981,0.207744729460467,0.186918208604183
462,0.138540255347042,0.209222556659929,0.193756973149837
463,0.140250664996737,0.205774293194517,0.196592558449255
464,0.138198173417103,0.207087917371817,0.184916618981065
465,0.13922441920692,0.210207774792904,0.19008739217412
466,0.13580359990753,0.208237338526954,0.196425759313995
467,0.138369214382072,0.206431105283167,0.189920593038861
468,0.136487763767408,0.20593849621668,0.187919003415742
469,0.137856091487164,0.207744729460467,0.193256575744058
470,0.138882337276981,0.208401541549117,0.191588584391459
471,0.137685050522194,0.207908932482629,0.195591763637696
472,0.13922441920692,0.208401541549117,0.192589379203018
473,0.137000886662316,0.209550962704254,0.194257370555617
474,0.140079624031768,0.208073135504792,0.192922977473538
475,0.138540255347042,0.208401541549117,0.193256575744058
476,0.138540255347042,0.208237338526954,0.196258960178735
477,0.138027132452133,0.206759511327492,0.189420195633081
478,0.138711296312011,0.209550962704254,0.192255780932499
479,0.138711296312011,0.208729947593442,0.191755383526719
480,0.137342968592255,0.210536180837229,0.191755383526719
481,0.140250664996737,0.206923714349655,0.186918208604183
482,0.137685050522194,0.20659530830533,0.192589379203018
483,0.138198173417103,0.206759511327492,0.193923772285097
484,0.138711296312011,0.208894150615604,0.189753793903601
485,0.137685050522194,0.207416323416142,0.189253396497821
486,0.138027132452133,0.208894150615604,0.189753793903601
487,0.140079624031768,0.208729947593442,0.196425759313995
488,0.139566501136859,0.207744729460467,0.191922182661979
489,0.13905337824195,0.206266902261005,0.194757767961397
490,0.138027132452133,0.207087917371817,0.17874505097645
491,0.138882337276981,0.208729947593442,0.197426554125554
492,0.137685050522194,0.208237338526954,0.188085802551002
493,0.138882337276981,0.206102699238842,0.196425759313995
494,0.137685050522194,0.209715165726416,0.200762536830752
495,0.13922441920692,0.208237338526954,0.197593353260814
496,0.139737542101829,0.207580526438304,0.196592558449255
497,0.140250664996737,0.20593849621668,0.19008739217412
498,0.138369214382072,0.206923714349655,0.195591763637696
499,0.139908583066798,0.208565744571279,0.193590174014578
500,0.140250664996737,0.207087917371817,0.187752204280482
501,0.137856091487164,0.212342414081016,0.193590174014578
502,0.138882337276981,0.207416323416142,0.192922977473538
503,0.140250664996737,0.208729947593442,0.193423374879318
504,0.140421705961707,0.207252120393979,0.193590174014578
505,0.138027132452133,0.209386759682092,0.19008739217412
506,0.141961074646432,0.208565744571279,0.189420195633081
507,0.139908583066798,0.209222556659929,0.195925361908216
508,0.140079624031768,0.207908932482629,0.19008739217412
509,0.136829845697347,0.206923714349655,0.195424964502436
510,0.140421705961707,0.207908932482629,0.19092138785042
511,0.139737542101829,0.207252120393979,0.19025419130938
512,0.142132115611402,0.207908932482629,0.193923772285097
513,0.138540255347042,0.207744729460467,0.192922977473538
514,0.138882337276981,0.208565744571279,0.194424169690877
515,0.138540255347042,0.209222556659929,0.195258165367176
516,0.138027132452133,0.206431105283167,0.195591763637696
517,0.140934828856615,0.20593849621668,0.193590174014578
518,0.140592746926676,0.207580526438304,0.194090571420357
519,0.138882337276981,0.206759511327492,0.199594942883933
520,0.13922441920692,0.209550962704254,0.191922182661979
521,0.138027132452133,0.207416323416142,0.189753793903601
